Sumber,Komoditi,Tingkat,Provinsi,Tanggal,Harga
SP2KP,Daging Ayam Ras,Konsumen,Sambas,2026-01-28,47000.0
SP2KP,Daging Ayam Ras,Konsumen,Mempawah,2026-01-28,39000.0
SP2KP,Daging Ayam Ras,Konsumen,Sanggau,2026-01-28,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Ketapang,2026-01-28,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Sintang,2026-01-28,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-28,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-28,48333.0
SP2KP,Daging Ayam Ras,Konsumen,Landak,2026-01-28,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Sekadau,2026-01-28,46000.0
SP2KP,Daging Ayam Ras,Konsumen,Melawi,2026-01-28,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-28,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-28,43000.0
SP2KP,Daging Ayam Ras,Konsumen,Pontianak,2026-01-28,45333.0
SP2KP,Daging Ayam Ras,Konsumen,Singkawang,2026-01-28,45000.0
SP2KP,Telur Ayam Ras,Konsumen,Provinsi,2026-01-28,35573.0
SP2KP,Telur Ayam Ras,Konsumen,Sambas,2026-01-28,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Mempawah,2026-01-28,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Sanggau,2026-01-28,32000.0
SP2KP,Telur Ayam Ras,Konsumen,Ketapang,2026-01-28,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Sintang,2026-01-28,35200.0
SP2KP,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-28,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-28,32667.0
SP2KP,Telur Ayam Ras,Konsumen,Landak,2026-01-28,34000.0
SP2KP,Telur Ayam Ras,Konsumen,Sekadau,2026-01-28,38000.0
SP2KP,Telur Ayam Ras,Konsumen,Melawi,2026-01-28,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-28,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-28,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Pontianak,2026-01-28,31667.0
SP2KP,Telur Ayam Ras,Konsumen,Singkawang,2026-01-28,31000.0
Panel Harga,Daging Sapi,Konsumen,Provinsi,2026-01-28,155556.0
Panel Harga,Daging Sapi,Konsumen,Ketapang,2026-01-28,143333.0
Panel Harga,Daging Sapi,Konsumen,Kubu Raya,2026-01-28,160000.0
Panel Harga,Daging Sapi,Konsumen,Landak,2026-01-28,165000.0
Panel Harga,Daging Sapi,Konsumen,Melawi,2026-01-28,160000.0
Panel Harga,Daging Sapi,Konsumen,Mempawah,2026-01-28,150000.0
Panel Harga,Daging Sapi,Konsumen,Sanggau,2026-01-28,160000.0
Panel Harga,Daging Sapi,Konsumen,Sekadau,2026-01-28,165000.0
Panel Harga,Daging Sapi,Konsumen,Sintang,2026-01-28,150000.0
Panel Harga,Daging Sapi,Konsumen,Kota Pontianak,2026-01-28,155000.0
Panel Harga,Daging Sapi,Konsumen,Kota Singkawang,2026-01-28,160000.0
Panel Harga,Daging Ayam Ras,Konsumen,Provinsi,2026-01-28,46681.0
Panel Harga,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-28,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-28,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-28,44500.0
Panel Harga,Daging Ayam Ras,Konsumen,Ketapang,2026-01-28,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-28,48000.0
Panel Harga,Daging Ayam Ras,Konsumen,Landak,2026-01-28,43667.0
Panel Harga,Daging Ayam Ras,Konsumen,Melawi,2026-01-28,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Mempawah,2026-01-28,42667.0
Panel Harga,Daging Ayam Ras,Konsumen,Sanggau,2026-01-28,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sekadau,2026-01-28,50333.0
Panel Harga,Daging Ayam Ras,Konsumen,Sintang,2026-01-28,47500.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Pontianak,2026-01-28,47500.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Singkawang,2026-01-28,44500.0
Panel Harga,Telur Ayam Ras,Konsumen,Provinsi,2026-01-28,33683.0
Panel Harga,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-28,32667.0
Panel Harga,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-28,35600.0
Panel Harga,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-28,37067.0
Panel Harga,Telur Ayam Ras,Konsumen,Ketapang,2026-01-28,38333.0
Panel Harga,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-28,33000.0
Panel Harga,Telur Ayam Ras,Konsumen,Landak,2026-01-28,34000.0
Panel Harga,Telur Ayam Ras,Konsumen,Melawi,2026-01-28,35000.0
Panel Harga,Telur Ayam Ras,Konsumen,Mempawah,2026-01-28,32333.0
Panel Harga,Telur Ayam Ras,Konsumen,Sanggau,2026-01-28,30000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sekadau,2026-01-28,34259.0
Panel Harga,Telur Ayam Ras,Konsumen,Sintang,2026-01-28,35200.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Pontianak,2026-01-28,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Singkawang,2026-01-28,30833.0
Panel Harga,Jagung Tk Peternak,Konsumen,Provinsi,2026-01-28,6700.0
Panel Harga,Jagung Tk Peternak,Konsumen,Kota Singkawang,2026-01-28,6700.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-28,39500.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-28,44750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-28,36750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-28,37000.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-28,39900.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-28,39900.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Provinsi,2026-01-28,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Sintang,2026-01-28,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Pontianak,2026-01-28,155000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Singkawang,2026-01-28,160000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Provinsi,2026-01-28,128000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Kota Singkawang,2026-01-28,128000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Provinsi,2026-01-28,141650.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Sintang,2026-01-28,112500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Pontianak,2026-01-28,152500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Singkawang,2026-01-28,160000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Provinsi,2026-01-28,156000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Kota Singkawang,2026-01-28,156000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-28,33250.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-28,36000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-28,33700.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-28,30000.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-28,34500.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-28,34500.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Flamboyan,Kota Pontianak,2026-01-28,50000.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Kemuning,Kota Pontianak,2026-01-28,50000.0
Disbunnak,Daging Ayam Buras,Pasar Flamboyan,Kota Pontianak,2026-01-28,60000.0
Disbunnak,Daging Ayam Buras,Pasar Kemuning,Kota Pontianak,2026-01-28,62000.0
Disbunnak,Daging Babi,Pasar Flamboyan,Kota Pontianak,2026-01-28,140000.0
Disbunnak,Daging Babi,Pasar Kemuning,Kota Pontianak,2026-01-28,140000.0
Disbunnak,Daging Sapi,Pasar Flamboyan,Kota Pontianak,2026-01-28,150000.0
Disbunnak,Daging Sapi,Pasar Kemuning,Kota Pontianak,2026-01-28,160000.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Flamboyan,Kota Pontianak,2026-01-28,2300.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Kemuning,Kota Pontianak,2026-01-28,2400.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Flamboyan,Kota Pontianak,2026-01-28,1800.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Kemuning,Kota Pontianak,2026-01-28,1800.0
Disbunnak,Telur Ayam (kg),Pasar Flamboyan,Kota Pontianak,2026-01-28,32800.0
Disbunnak,Telur Ayam (kg),Pasar Kemuning,Kota Pontianak,2026-01-28,33600.0
Disbunnak,Telur Ayam Buras (butir),Pasar Flamboyan,Kota Pontianak,2026-01-28,3300.0
Disbunnak,Telur Ayam Buras (butir),Pasar Kemuning,Kota Pontianak,2026-01-28,3500.0
Disbunnak,Telur Bebek (butir),Pasar Flamboyan,Kota Pontianak,2026-01-28,3500.0
Disbunnak,Telur Bebek (butir),Pasar Kemuning,Kota Pontianak,2026-01-28,3500.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Provinsi,2026-01-29,154000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sambas,2026-01-29,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Mempawah,2026-01-29,140000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sanggau,2026-01-29,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Ketapang,2026-01-29,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sintang,2026-01-29,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kapuas Hulu,2026-01-29,180000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Bengkayang,2026-01-29,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Landak,2026-01-29,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sekadau,2026-01-29,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Melawi,2026-01-29,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kayong Utara,2026-01-29,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kubu Raya,2026-01-29,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Pontianak,2026-01-29,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Singkawang,2026-01-29,160000.0
SP2KP,Daging Ayam Ras,Konsumen,Provinsi,2026-01-29,46467.0
SP2KP,Daging Ayam Ras,Konsumen,Sambas,2026-01-29,47000.0
SP2KP,Daging Ayam Ras,Konsumen,Mempawah,2026-01-29,42000.0
SP2KP,Daging Ayam Ras,Konsumen,Sanggau,2026-01-29,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Ketapang,2026-01-29,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Sintang,2026-01-29,47000.0
SP2KP,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-29,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-29,48333.0
SP2KP,Daging Ayam Ras,Konsumen,Landak,2026-01-29,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Sekadau,2026-01-29,46000.0
SP2KP,Daging Ayam Ras,Konsumen,Melawi,2026-01-29,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-29,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-29,43000.0
SP2KP,Daging Ayam Ras,Konsumen,Pontianak,2026-01-29,45333.0
SP2KP,Daging Ayam Ras,Konsumen,Singkawang,2026-01-29,45000.0
SP2KP,Telur Ayam Ras,Konsumen,Provinsi,2026-01-29,35573.0
SP2KP,Telur Ayam Ras,Konsumen,Sambas,2026-01-29,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Mempawah,2026-01-29,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Sanggau,2026-01-29,32000.0
SP2KP,Telur Ayam Ras,Konsumen,Ketapang,2026-01-29,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Sintang,2026-01-29,35200.0
SP2KP,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-29,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-29,32667.0
SP2KP,Telur Ayam Ras,Konsumen,Landak,2026-01-29,34000.0
SP2KP,Telur Ayam Ras,Konsumen,Sekadau,2026-01-29,38000.0
SP2KP,Telur Ayam Ras,Konsumen,Melawi,2026-01-29,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-29,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-29,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Pontianak,2026-01-29,31667.0
SP2KP,Telur Ayam Ras,Konsumen,Singkawang,2026-01-29,31000.0
Panel Harga,Daging Sapi,Konsumen,Provinsi,2026-01-29,155625.0
Panel Harga,Daging Sapi,Konsumen,Kayong Utara,2026-01-29,160000.0
Panel Harga,Daging Sapi,Konsumen,Ketapang,2026-01-29,146000.0
Panel Harga,Daging Sapi,Konsumen,Kubu Raya,2026-01-29,160000.0
Panel Harga,Daging Sapi,Konsumen,Landak,2026-01-29,163333.0
Panel Harga,Daging Sapi,Konsumen,Melawi,2026-01-29,160000.0
Panel Harga,Daging Sapi,Konsumen,Mempawah,2026-01-29,150000.0
Panel Harga,Daging Sapi,Konsumen,Sanggau,2026-01-29,160000.0
Panel Harga,Daging Sapi,Konsumen,Sekadau,2026-01-29,170000.0
Panel Harga,Daging Sapi,Konsumen,Sintang,2026-01-29,150000.0
Panel Harga,Daging Sapi,Konsumen,Kota Pontianak,2026-01-29,155000.0
Panel Harga,Daging Sapi,Konsumen,Kota Singkawang,2026-01-29,160000.0
Panel Harga,Daging Ayam Ras,Konsumen,Provinsi,2026-01-29,46673.0
Panel Harga,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-29,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-29,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-29,44800.0
Panel Harga,Daging Ayam Ras,Konsumen,Ketapang,2026-01-29,48600.0
Panel Harga,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-29,48000.0
Panel Harga,Daging Ayam Ras,Konsumen,Landak,2026-01-29,43667.0
Panel Harga,Daging Ayam Ras,Konsumen,Melawi,2026-01-29,42000.0
Panel Harga,Daging Ayam Ras,Konsumen,Mempawah,2026-01-29,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sambas,2026-01-29,40000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sanggau,2026-01-29,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sekadau,2026-01-29,50333.0
Panel Harga,Daging Ayam Ras,Konsumen,Sintang,2026-01-29,47500.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Pontianak,2026-01-29,47500.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Singkawang,2026-01-29,44333.0
Panel Harga,Telur Ayam Ras,Konsumen,Provinsi,2026-01-29,33809.0
Panel Harga,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-29,32667.0
Panel Harga,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-29,35600.0
Panel Harga,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-29,37686.0
Panel Harga,Telur Ayam Ras,Konsumen,Ketapang,2026-01-29,36750.0
Panel Harga,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-29,33000.0
Panel Harga,Telur Ayam Ras,Konsumen,Landak,2026-01-29,34000.0
Panel Harga,Telur Ayam Ras,Konsumen,Melawi,2026-01-29,35000.0
Panel Harga,Telur Ayam Ras,Konsumen,Mempawah,2026-01-29,32500.0
Panel Harga,Telur Ayam Ras,Konsumen,Sambas,2026-01-29,31000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sanggau,2026-01-29,30000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sekadau,2026-01-29,34259.0
Panel Harga,Telur Ayam Ras,Konsumen,Sintang,2026-01-29,35200.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Pontianak,2026-01-29,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Singkawang,2026-01-29,30400.0
Panel Harga,Jagung Tk Peternak,Konsumen,Provinsi,2026-01-29,6700.0
Panel Harga,Jagung Tk Peternak,Konsumen,Kota Singkawang,2026-01-29,6700.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-29,39600.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-29,44750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-29,36750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-29,37250.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-29,39900.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-29,39900.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Provinsi,2026-01-29,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Sintang,2026-01-29,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Pontianak,2026-01-29,155000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Singkawang,2026-01-29,160000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Provinsi,2026-01-29,128000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Kota Singkawang,2026-01-29,128000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Provinsi,2026-01-29,141650.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Sintang,2026-01-29,112500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Pontianak,2026-01-29,152500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Singkawang,2026-01-29,160000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Provinsi,2026-01-29,156000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Kota Singkawang,2026-01-29,156000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-29,33250.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-29,36000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-29,33700.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-29,30000.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-29,34500.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-29,34500.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Flamboyan,Kota Pontianak,2026-01-29,50000.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Kemuning,Kota Pontianak,2026-01-29,50000.0
Disbunnak,Daging Ayam Buras,Pasar Flamboyan,Kota Pontianak,2026-01-29,60000.0
Disbunnak,Daging Ayam Buras,Pasar Kemuning,Kota Pontianak,2026-01-29,62000.0
Disbunnak,Daging Babi,Pasar Flamboyan,Kota Pontianak,2026-01-29,140000.0
Disbunnak,Daging Babi,Pasar Kemuning,Kota Pontianak,2026-01-29,140000.0
Disbunnak,Daging Sapi,Pasar Flamboyan,Kota Pontianak,2026-01-29,150000.0
Disbunnak,Daging Sapi,Pasar Kemuning,Kota Pontianak,2026-01-29,160000.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Flamboyan,Kota Pontianak,2026-01-29,2300.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Kemuning,Kota Pontianak,2026-01-29,2400.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Flamboyan,Kota Pontianak,2026-01-29,1800.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Kemuning,Kota Pontianak,2026-01-29,1500.0
Disbunnak,Telur Ayam (kg),Pasar Flamboyan,Kota Pontianak,2026-01-29,32800.0
Disbunnak,Telur Ayam (kg),Pasar Kemuning,Kota Pontianak,2026-01-29,31200.0
Disbunnak,Telur Ayam Buras (butir),Pasar Flamboyan,Kota Pontianak,2026-01-29,3300.0
Disbunnak,Telur Ayam Buras (butir),Pasar Kemuning,Kota Pontianak,2026-01-29,3500.0
Disbunnak,Telur Bebek (butir),Pasar Flamboyan,Kota Pontianak,2026-01-29,3500.0
Disbunnak,Telur Bebek (butir),Pasar Kemuning,Kota Pontianak,2026-01-29,3500.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Provinsi,2026-01-30,154000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sambas,2026-01-30,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Mempawah,2026-01-30,140000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sanggau,2026-01-30,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Ketapang,2026-01-30,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sintang,2026-01-30,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kapuas Hulu,2026-01-30,180000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Bengkayang,2026-01-30,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Landak,2026-01-30,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sekadau,2026-01-30,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Melawi,2026-01-30,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kayong Utara,2026-01-30,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kubu Raya,2026-01-30,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Pontianak,2026-01-30,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Singkawang,2026-01-30,160000.0
SP2KP,Daging Ayam Ras,Konsumen,Provinsi,2026-01-30,46400.0
SP2KP,Daging Ayam Ras,Konsumen,Sambas,2026-01-30,47000.0
SP2KP,Daging Ayam Ras,Konsumen,Mempawah,2026-01-30,42000.0
SP2KP,Daging Ayam Ras,Konsumen,Sanggau,2026-01-30,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Ketapang,2026-01-30,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Sintang,2026-01-30,47000.0
SP2KP,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-30,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-30,48333.0
SP2KP,Daging Ayam Ras,Konsumen,Landak,2026-01-30,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Sekadau,2026-01-30,46000.0
SP2KP,Daging Ayam Ras,Konsumen,Melawi,2026-01-30,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-30,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-30,43000.0
SP2KP,Daging Ayam Ras,Konsumen,Pontianak,2026-01-30,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Singkawang,2026-01-30,45000.0
SP2KP,Telur Ayam Ras,Konsumen,Provinsi,2026-01-30,35507.0
SP2KP,Telur Ayam Ras,Konsumen,Sambas,2026-01-30,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Mempawah,2026-01-30,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Sanggau,2026-01-30,32000.0
SP2KP,Telur Ayam Ras,Konsumen,Ketapang,2026-01-30,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Sintang,2026-01-30,35200.0
SP2KP,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-30,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-30,32667.0
SP2KP,Telur Ayam Ras,Konsumen,Landak,2026-01-30,34000.0
SP2KP,Telur Ayam Ras,Konsumen,Sekadau,2026-01-30,38000.0
SP2KP,Telur Ayam Ras,Konsumen,Melawi,2026-01-30,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-30,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-30,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Pontianak,2026-01-30,31333.0
SP2KP,Telur Ayam Ras,Konsumen,Singkawang,2026-01-30,31000.0
Panel Harga,Daging Sapi,Konsumen,Provinsi,2026-01-30,155690.0
Panel Harga,Daging Ayam Ras,Konsumen,Provinsi,2026-01-30,46681.0
Panel Harga,Telur Ayam Ras,Konsumen,Provinsi,2026-01-30,33898.0
Panel Harga,Jagung Tk Peternak,Konsumen,Provinsi,2026-01-30,6700.0
Panel Harga,Jagung Tk Peternak,Konsumen,Kota Singkawang,2026-01-30,6700.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-30,39500.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-30,44750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-30,36500.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-30,37250.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-30,39900.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-30,39900.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Provinsi,2026-01-30,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Sintang,2026-01-30,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Pontianak,2026-01-30,155000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Singkawang,2026-01-30,160000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Provinsi,2026-01-30,128000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Kota Singkawang,2026-01-30,128000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Provinsi,2026-01-30,141650.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Sintang,2026-01-30,112500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Pontianak,2026-01-30,152500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Singkawang,2026-01-30,160000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Provinsi,2026-01-30,156000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Kota Singkawang,2026-01-30,156000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-30,32950.0
